5295824,60
5295825,35
5295825,36
5295826,70
5295826,71
5295829,47
5295829,82
5295829,85
5295829,88
5295829,94
5295829,102
5295830,56
5295835,79
5295835,84
5295835,94
5295835,95
5295835,101
5295836,51
5295837,115
5295845,191
5295861,31
5295863,107
5295863,126
5295869,191
5295896,66
5295904,89
5295911,19
5295911,51
5295915,86
5295915,90
5295920,91
5295921,70
5295921,71
5295921,75
5295924,95
5295927,162
5295928,9
5295931,12
5295931,196
5295931,201
5295935,22
5295938,179
5295940,95
5295943,133
5295945,158
5295946,164
5295947,83
5295952,84
5295952,126
5295966,37
5295979,127
5295983,153
5295986,135
5295987,172
5295990,198
5295991,205
5296006,39
5296008,106
5296008,110
5296008,116
5296021,59
5296027,29
5296027,32
5296028,138
5296029,16
5296034,54
5296038,41
5296038,44
5296038,48
5296072,194
5296080,172
5296081,106
5296091,210
5296098,234
5296102,58
5296106,169
5296119,169
5296119,176
5296127,30
5296131,165
5296138,32
5296144,137
5296150,132
5296168,131
5296168,136
5296192,48
5296195,133
5296196,98
5296212,39
5296222,27
5296232,130
5296253,3
5296255,33
5296261,144
5296262,60
5296269,132
5296269,158
5296273,2
5296275,21
5296278,71
5296283,70
5296289,241
5296293,49
5296294,81
5296312,35
5296313,23
5296323,110
5296327,33
5296327,90
5296339,89
5296342,116
5296350,53
5296370,143
5296370,190
5296371,59
5296374,30
5296383,114
5296397,73
5296399,120
5296400,106
5296400,107
5296400,111
5296400,112
5296402,88
5296402,100
5296403,107
5296403,108
5296403,111
5296403,113
5296407,182
5296412,17
5296412,30
5296412,80
5296417,126
5296417,157
5296447,13
5296448,79
5296459,63
5296459,165
5296481,41
5296481,67
5296509,17
5296510,65
5296513,87
5296522,125
5296531,29
5296540,106
5296542,39
5296543,29
5296564,0
5296578,36
5296580,19
5296580,89
5296583,21
5296583,58
5296651,18
5296656,11
5296673,31
5296678,33
5296687,75
5296698,108
5296700,1
5296700,28
5296703,102
5296705,5
5296717,141
5296736,20
5296740,64
5296749,122
5296766,249
5296767,37
5296782,129
5296785,38
5296786,20
5296786,80
5296788,86
5296790,64
5296790,105
5296794,146
5296794,150
5296794,173
5296812,63
5296812,127
5296812,150
5296814,9
5296814,121
5296827,66
5296830,40
5296831,54
5296838,83
5296859,11
5296872,119
5296878,205
5296878,220
5296881,10
5296885,134
5296900,49
5296903,121
5296914,89
5296921,41
5296926,61
5296930,52
5296933,16
5296937,159
5296941,98
5296942,64
5296950,98
5296951,72
5296951,75
5296956,40
5296973,93
5296975,9
5296982,30
5296986,120
5296989,42
5296991,27
5296991,81
5297002,138
5297030,63
5297033,86
5297037,24
5297056,2
5297058,58
5297062,35
5297067,177
5297082,49
5297093,37
5297099,95
5297112,91
5297112,93
5297126,16
5297126,35
5297127,6
5297129,18
5297134,79
5297142,35
5297151,55
5297163,3
5297166,49
5297167,70
5297185,99
5297201,100
5297201,102
5297211,43
5297220,78
5297266,9
5297269,27
5297296,30
5297297,56
5297300,1
5297303,82
5297311,37
5297314,93
5297334,82
5297345,133
5297353,68
5297356,52
5297356,59
5297356,107
5297359,17
5297362,90
5297364,115
5297370,5
5297371,11
5297373,99
5297423,80
5297435,44
5297446,21
5297485,75
5297507,129
5297516,14
5297518,49
5297523,75
5297523,109
5297531,66
5297544,133
5297552,19
5297569,66
5297569,79
5297571,29
5297587,113
5297600,22
5297614,25
5297620,43
5297621,167
5297623,50
5297629,18
5297640,30
5297640,42
5297651,254
5297655,74
5297667,49
5297668,107
5297686,70
5297702,61
5297710,93
5297763,86
5297770,100
5297780,109
5297786,23
5297798,4
5297806,83
5297810,216
5297827,22
5297835,23
5297859,11
5297868,5
5297877,75
5297897,45
5297899,87
5297913,23
5297921,17
5297923,16
5297935,75
5297937,12
5297947,64
5297949,12
5297959,36
5297998,3
5302162,107
5302908,12
5327837,51
5333114,87
5345315,34
5364426,40
5365044,48
5368505,35
5369359,101
5384068,53
5385120,106
5385140,201
5390840,226
5404353,132
5413382,87
5414063,61
5418753,37
5419360,54
5423340,40
5426323,74
5446730,82
5474166,45
5487962,161
5491355,129
5492971,74
5507010,41
5531918,47
5536964,158
5538642,53
5545586,79
5555665,171
5584878,73
5596336,187
5597063,71
5604932,203
5609180,98
5609193,53
5614095,98
5627213,25
5636014,53
5637795,132
5646782,50
5646897,32
5658435,16
5660400,53
5677183,59
5702717,57
5715418,12
5720080,41
5721310,141
5730374,87
5750316,14
5750700,33
5766616,36
5773066,59
5773077,147
5782669,145
5784531,23
5788692,64
5789560,73
5798804,7
5799218,127
5803463,31
5851640,155
5854072,165
5859073,7
5863145,104
5863230,13
5866289,39
5873279,58
5873413,15
5903467,73
5908891,178
5910759,149
5914705,10
5928044,143
5929018,74
5934712,3
5934734,51
5990026,24
5994167,60
5994199,47
