"blockNumber","transactionIndex","timestamp","tx_date","from","gasUsed","gasPrice","gasCost","etherGasCost","spotPrice","usdGasCost","hash","name","function","compressedTx"
"14157737","329","1644220482","2022-02-07 07:54:42","0x144ac9e3c06205220a7d40e88cc81912a34cc86d","87943","78322500812","6887915688909716","0.006887915688909716","3080.54","21.22","0xcb4e9636b6003ac3f7ec04663a44255c5e458b3625ed568076ac9f86fbc1509e","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:false}}"
"14157747","60","1644220649","2022-02-07 07:57:29","0xeda63e40351544fba32c910e0a90ab1e30e376d4","70865","79539890925","5636594370400125","0.005636594370400125","3080.54","17.36","0x6b68980315e9ce36898848ea2a84603ae943482d5a65ea987afa6d9dacad192a","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157747","68","1644220649","2022-02-07 07:57:29","0x3c672e679e47b5cc69c93eb3df5b5bf733cf8d4c","70865","79539890925","5636594370400125","0.005636594370400125","3080.54","17.36","0x7945d5165092e6c0d39be907d9fa2a12b3342983f6cb40f7d6304a807b1a7416","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157752","126","1644220731","2022-02-07 07:58:51","0x74959bf4bac22664f7d0fd03596e7d3da397c009","70865","81656849225","5786612620329625","0.005786612620329625","3080.54","17.83","0x50f6e2af350b39923c064adde109b28c43d81d31241a4b8d9ca809f66f03b52b","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157752","130","1644220731","2022-02-07 07:58:51","0x0325db65a18c98f1227ea14bcf05a4039ab36b29","70865","81656849225","5786612620329625","0.005786612620329625","3080.54","17.83","0xda494b28f7e283bcae362174f9f8f1437d5258f399220984f0ea2c4174868137","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157756","53","1644220788","2022-02-07 07:59:48","0xfea0b67bd8874681dca1973211cde2b362b13aa7","70865","82804319393","5867928093784945","0.005867928093784945","3080.54","18.08","0x18aefd1821f8d29848212529c861812b553f9aa3da3ef129bf5ccb71d61b2080","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157756","58","1644220788","2022-02-07 07:59:48","0xa9a3e9f8c50a97a872ecd7418e2efeed82946241","70865","82804319393","5867928093784945","0.005867928093784945","3080.54","18.08","0xc9ac43342e4de53d2b80d808158e1f02eb55d1f0bc50ae80dfcae4fc4a0060b1","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157763","38","1644220866","2022-02-07 08:01:06","0x2ac6d067926e4e6070cb0ec211f553e5ab1c9612","70865","75090246016","5321270283923840","0.005321270283923840","3080.54","16.39","0xf1ffb3ce27c3dc6381e7554eb1d0fb93d8ce7f38b54aa8ee591bce29857ba713","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157763","43","1644220866","2022-02-07 08:01:06","0x91a472abe81fb977f36e5253b41b8fd33a2dde28","70865","75090246016","5321270283923840","0.005321270283923840","3080.54","16.39","0xc86a0b29c9b7b8979e25cbee32a5334b925eceb59efbf89dffe33f4cbcd26e6d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157767","376","1644220918","2022-02-07 08:01:58","0xdcc3949e1741c7f4acff402db68f2c64c1ee8f02","70865","73735544776","5225269380551240","0.005225269380551240","3080.54","16.10","0x8598fe532c6d13f3fa0640dbef3eec88e1b70b35efa860aff83678d323455d3b","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157767","381","1644220918","2022-02-07 08:01:58","0x0b722a091442551d5571d14083846e7c3873ded9","70865","73735544776","5225269380551240","0.005225269380551240","3080.54","16.10","0x8a240fc4a67db85c133ed7d14cfc569e96691d7279fdeac265ee979cc657486a","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157769","158","1644221003","2022-02-07 08:03:23","0x6cf42e7e57b83aec88621173cdbe20d2261845d0","70865","92903052835","6583574839152275","0.006583574839152275","3080.54","20.28","0xd94da169dfc57c0c5fdbf42794d673c88850d7c939b29ae2ca8388893ba164a0","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157769","167","1644221003","2022-02-07 08:03:23","0xbb498ce39dfbe7038eb6fc4064998fe0b8e533db","70865","92903052835","6583574839152275","0.006583574839152275","3080.54","20.28","0x76ca4fb46280bca13c56aa637fcfc9722d5dfef07903d331a95b3f7d88f01988","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157772","67","1644221065","2022-02-07 08:04:25","0xffd3f0393f7bb8daa930668a51b885d48476abec","70865","90021396178","6379366240153970","0.006379366240153970","3080.54","19.65","0x49b6239e3929ebd7963761118d6cef312ad45dcb47bc3315eb5a2ccd01daa433","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157772","74","1644221065","2022-02-07 08:04:25","0xa319744f71038a8602a5bae5f72656bb77906e79","70865","90021396178","6379366240153970","0.006379366240153970","3080.54","19.65","0xe4904c1989af19a6491bb20486e55e3529f3fd6baf6bd007e9d909db745bbbe2","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157777","43","1644221124","2022-02-07 08:05:24","0x3fbb9f73c664638e3197f9cfd44a17468962cff4","70865","91846296517","6508687802677205","0.006508687802677205","3080.54","20.05","0x3920eb30d4c992a0201deddcaa9a42f8faebdfb5aae53255b8f5191b9b8ad2d7","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157777","48","1644221124","2022-02-07 08:05:24","0xd99b6ab349c2c11aa96c6f2a1404cfd33384f5c0","70865","91846296517","6508687802677205","0.006508687802677205","3080.54","20.05","0x0f8cabd3ad59200922540260e5fd2305d15bc258e6e4eb0218d109bbb6befa35","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157782","107","1644221218","2022-02-07 08:06:58","0x7aff62aeef41384409717537a7eefaab7318ce6f","70865","89988920284","6377064835925660","0.006377064835925660","3080.54","19.64","0x3751fc9a2fb67e680ace7563633dc1d994d336a1dbf77a4a4fc07af6722f5a4c","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157782","112","1644221218","2022-02-07 08:06:58","0x2684091777c5b34415de038afbbe5d995bcc4fd4","70865","89988920284","6377064835925660","0.006377064835925660","3080.54","19.64","0x474e8aa3af36e22862bfa71d34e184819dfdec7dbdf3c3f3a624712424dec41b","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157786","191","1644221277","2022-02-07 08:07:57","0x4a706cfc1a4440b785458a1e3ba45a10c344e5dd","70865","79648654335","5644301889449775","0.005644301889449775","3080.54","17.39","0xd7ad371d176e9cad47cf6c223fb0347495cf7a7a301d3a03da6b8a694988c593","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157786","197","1644221277","2022-02-07 08:07:57","0x115b463d167cf26acdb68a7d062d2c1188f44ff6","70865","79648654335","5644301889449775","0.005644301889449775","3080.54","17.39","0x8ba31fed79bc2e0c5a612c5bfd96f2b9a6ad45975e066a62a18cd5e6e42edb4d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157790","106","1644221323","2022-02-07 08:08:43","0xb883c400a2a709e3cf20245ce76c2327f28e3740","70865","76072938860","5390908812313900","0.005390908812313900","3080.54","16.61","0x2af9e38aa558a4ad05adfc62c89decb7119fbcb750c05a6a4528f3c0e2a2fd1e","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157793","100","1644221344","2022-02-07 08:09:04","0xd046c54417cc29bef804e88d799560a8a4b6332b","70865","67564033854","4787925259063710","0.004787925259063710","3080.54","14.75","0x9da2b37a2b690772c1f2212661d9d7442e5328f116ff24d5ff49baa51a744d29","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157800","130","1644221381","2022-02-07 08:09:41","0x17ea86b6baa237c01cc0af7595c931d6d5442cf9","70865","62217066852","4409012442466980","0.004409012442466980","3080.54","13.58","0x0e2d400d04e0ba03de27b5340ee7b0937d4fb5020d9e3a513823e06ef204db5a","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157800","135","1644221381","2022-02-07 08:09:41","0x7e3f41e32b85799c75327f883362af32a2d3e7e4","70865","62217066852","4409012442466980","0.004409012442466980","3080.54","13.58","0x953979a4f7cff7154b0930fafcb13093ff6e6f63b84a98a706c0eec05d9a13ca","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157804","68","1644221425","2022-02-07 08:10:25","0x60940e44372ab21e66e30494c9f09b4e154b5143","70865","57790831472","4095347272263280","0.004095347272263280","3080.54","12.62","0xad7f1dec3cf6555af6753076e471a2bf5e46083f7d790f759badd5c0cc5ead8e","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157804","76","1644221425","2022-02-07 08:10:25","0xee36a6023fb60606982673f208344793dea4574a","70865","57790831472","4095347272263280","0.004095347272263280","3080.54","12.62","0x11bd68587a197fe0cbabe8040166d7477ccd259e63c5de1a51b91961209821e5","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157808","55","1644221504","2022-02-07 08:11:44","0x072c59b2284d6766a9b486cc69ccdc12a801dc59","70865","69779664724","4944935940666260","0.004944935940666260","3080.54","15.23","0x8c89f78573897dc8f72c788ff44dee49c0675361c3b49b89a09aaf3fbc96affc","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157808","61","1644221504","2022-02-07 08:11:44","0x300d76a6764a3d58f3ad330aa2277e2d31d54708","70865","69779664724","4944935940666260","0.004944935940666260","3080.54","15.23","0x93febbd346a282f4c88f04788f024c4cf4c641e0c753f6329916c414f14ff859","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157817","228","1644221599","2022-02-07 08:13:19","0xcc4c1346484722e25b19dbb6a5d8c2d959cd43b8","70865","57866116078","4100682315867470","0.004100682315867470","3080.54","12.63","0x73c1a59a67de1d37ad439dc493823c0b7300dd50a7478a4f6a2320392371b7be","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157817","232","1644221599","2022-02-07 08:13:19","0x6d44f7fadaa7464fcb6c232693e4d889888066c9","70865","57866116078","4100682315867470","0.004100682315867470","3080.54","12.63","0xbea72120717bbc49ce2477d6d7955d3e47fdfaeb4defaac2977d9f5d40a7f802","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157819","215","1644221647","2022-02-07 08:14:07","0xe95a51277b86b34c654ccb1dd61a5d39d40b45c5","70865","71181478484","5044275472768660","0.005044275472768660","3080.54","15.54","0xee233058c781ee5bef3cd97de4d556403d423a6a529f65b43751ad6c67a3b583","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157819","220","1644221647","2022-02-07 08:14:07","0xef39c8919373de11e888e9faf9fc5f71e4d015b8","70865","71181478484","5044275472768660","0.005044275472768660","3080.54","15.54","0x385c931d0b9f2bb5c94ac39344454e396b4fbefccdbac9912eae666159365772","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157824","274","1644221699","2022-02-07 08:14:59","0x3747d4e3ef8daa960f1fe6e59fe463dbd9b0bdae","70865","61908184049","4387123462632385","0.004387123462632385","3080.54","13.51","0x35dc557456f0f5e7773632dcf76cd88e125c7353a760d55c95d746177b51fae4","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157824","285","1644221699","2022-02-07 08:14:59","0x0897ad2a24f9f54e31af325744ff2e1f7d64bb44","70865","61908184049","4387123462632385","0.004387123462632385","3080.54","13.51","0x610f5928f88e55312164a637acc518518505fdb75ed3bc454add13ba42494bb4","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157830","55","1644221784","2022-02-07 08:16:24","0x0d3da428dd261410aab95ef751ebb0b0f6f04c0d","70865","65670124774","4653713392109510","0.004653713392109510","3080.54","14.34","0x45cb163086b7093322fda2eb71111fabbd5547bd2a4083dc3762585c5395193d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157830","71","1644221784","2022-02-07 08:16:24","0x7ab89e577bce4c35ecd7546f758f1c41f9777ccf","70865","65670124774","4653713392109510","0.004653713392109510","3080.54","14.34","0x6a4d9c775a3175cfd08a8de9814d7db8ed57a4c9466231ae19b17be01f11d8a3","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157834","199","1644221818","2022-02-07 08:16:58","0x6e03f76fb77c3b27a1742bbab1ffa6ab4907ed5b","70865","60609988314","4295126821871610","0.004295126821871610","3080.54","13.23","0x66b8c96ccdb219eb50cf918c11a2e504d197484abcb352087039dc7c12e66826","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157834","216","1644221818","2022-02-07 08:16:58","0x0f87452a7eac3bcfe90fe4187d2f922d1d6699ae","70865","60609988314","4295126821871610","0.004295126821871610","3080.54","13.23","0x35cf3a7594f12e4c9abbe9d82a7862802de3ec25dd4736f0eca1aabb3fdf01c6","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157837","31","1644221896","2022-02-07 08:18:16","0xc52d24a78207b8c380d9b0ac2e5ec699dad04241","70865","74039552104","5246812859849960","0.005246812859849960","3080.54","16.16","0x28bf42de3f090f1ee7237a1750e25e1ec0fa6db76f6fae68fa7067efab078d52","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157837","44","1644221896","2022-02-07 08:18:16","0x6806f5a7d35f6b31f8cee5799fa7f70571b0d2b6","70865","74039552104","5246812859849960","0.005246812859849960","3080.54","16.16","0x3f1be3b08c9148fe24605cfe581e74e1340481d1d217cc8ae8b9777afff23136","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157856","81","1644222100","2022-02-07 08:21:40","0x938e3b0e9e70607c50c2629fa434b9a4e5f28421","70865","64897903763","4598989950164995","0.004598989950164995","3080.54","14.17","0x13547f9aec79e19cd2c709f20160659b49d1fbfdbc879f24b4f29b23a269374a","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157857","283","1644222111","2022-02-07 08:21:51","0x4af997f78067dc2458cde261ffab863afa5cc357","70865","61632283935","4367571801053775","0.004367571801053775","3080.54","13.45","0x6b12d871f211fbbf5412e7d62122078bb4330a8861455cb254b919c10ebf78ce","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157861","142","1644222175","2022-02-07 08:22:55","0x427bd8e086a204e4085c4554cfc48b2ed44e602d","70865","56677520544","4016452493350560","0.004016452493350560","3080.54","12.37","0x1db786498b8111a8d808109f56683cf66b9ec077221fc3c461f48e7444576275","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157861","150","1644222175","2022-02-07 08:22:55","0xbae00268df54cbd6e689de1ea3b2aafa52dd19a9","70865","56677520544","4016452493350560","0.004016452493350560","3080.54","12.37","0x73e5b60f43cfde49a06d6a8655ccb6305caa05e29004da08ea016210b1454b3d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157867","82","1644222235","2022-02-07 08:23:55","0xdbabf33f0d2464c9ac403acb67ef0e3340a0c031","70865","64473829133","4568937901510045","0.004568937901510045","3080.54","14.07","0x65113f752a8341a1518582f5cd8a4f9a5c45a48ab3c565c7d782a3adbc724faa","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157867","90","1644222235","2022-02-07 08:23:55","0x5712171abca3743563a4594430b4cfe123711d9e","70865","64473829133","4568937901510045","0.004568937901510045","3080.54","14.07","0x568ff9a5eca681110327f1babb51f7bedb3157e61919af9dd0a94d3bb4d31fc9","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157869","169","1644222307","2022-02-07 08:25:07","0xc1563d51c3cdae5bbbff9bc8f1c37a1ea50950fc","70865","67226575790","4764011293358350","0.004764011293358350","3080.54","14.68","0x302c16c7a4d72533c2711006155b63247dabed886bb0c60cc56210b46ad28943","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157869","183","1644222307","2022-02-07 08:25:07","0xc54c577729bb114c7838fb839a74321c9d04efd1","70865","67226575790","4764011293358350","0.004764011293358350","3080.54","14.68","0x04656cb77915951295524dd62c9ea9ab431038fe61acb82a55aa89cb7be3d7d7","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157872","47","1644222358","2022-02-07 08:25:58","0xb35a83bda02c2cb5af44a8afc79431f9c11e505c","70865","79581224728","5639523490349720","0.005639523490349720","3080.54","17.37","0xc5ddaa685daa0dd72fa9198f229cb25a2f0096ad2a79e316fc9a098bbc576626","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157872","52","1644222358","2022-02-07 08:25:58","0x8cc2c2b764d5a0e76e45af8bd037bd989a16b2c9","70865","79581224728","5639523490349720","0.005639523490349720","3080.54","17.37","0x82383b3ccdb3ace95baacdd0eefda012bd3bd8816067f052aeacf1bbe174e912","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157875","245","1644222391","2022-02-07 08:26:31","0x1c750cbacea0d97dfa830014b927cc3d64b41b5c","70865","79421315181","5628191500301565","0.005628191500301565","3080.54","17.34","0x93b9b4cc96305cb4061991d05a4c6718aa9b9082a9b1d300b7e382e48d576d35","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157875","254","1644222391","2022-02-07 08:26:31","0xac8e9cbcd6120f2a09eaa3a73d7e140995337346","70865","79421315181","5628191500301565","0.005628191500301565","3080.54","17.34","0x5e30fc0ad079c3add4ade30ff876ef581391614b7f9275ed782681453402627f","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157880","165","1644222460","2022-02-07 08:27:40","0x905c1a4eb2a84cb864c6909499ba202a03f0aa17","70865","66002858410","4677292561224650","0.004677292561224650","3080.54","14.41","0xeda88f44984c67eb93034c8b8327297bf6ebae9061cbe4641b8f703fc995f375","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14157881","203","1644222466","2022-02-07 08:27:46","0x36d48ebd2dac635f30b3ca76f970346e27519766","70865","65834640331","4665371787056315","0.004665371787056315","3080.54","14.37","0x4a4d5ac8ca453f0138a63e5714c8a361d5e244658abbb7ce97384a80b5848dac","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14159104","258","1644239372","2022-02-07 13:09:32","0xee0579b4c36fd52ec0a2b542fb801f136838b7f1","88979","56096719547","4991430008572513","0.004991430008572513","3075.40","15.35","0xee31a81180ff71205a6dd49df6dc430b03f7cdf53855aa1f3d487a10072fc3f8","Grant 0635 Ethack Management Ethical Hacking Service","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14160303","117","1644255086","2022-02-07 17:31:26","0xc7e6bbf6dbe78b40640385e73dc1958f4428fb3e","70865","163308811528","11572878928931720","0.011572878928931720","3126.55","36.18","0xc49a865c9506123143786b73a7d0f90c6b4abf9f3ac7bce3ec4a5c5d068ad5f1","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14163309","206","1644294779","2022-02-08 04:32:59","0xa30ab83e693ad49f3f651085dad11d049c818923","70865","80959348365","5737184221885725","0.005737184221885725","3152.73","18.09","0x441130b87e84457429ff9669a6744bfbc6d7f03962b6bc9891a9e0a8752adcab","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14163449","289","1644296493","2022-02-08 05:01:33","0x10d6d2e343281d388291a3e02f3293aaeda67178","70865","72652723379","5148535242252835","0.005148535242252835","3162.73","16.28","0x75792e49de5aef2dc155d57dfeaee5a87942ceb8998be5784e7c32a132b5f9ca","Grant 1707 Llama - a Hub for Crypto Community Treasuries","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14165744","19","1644327636","2022-02-08 13:40:36","0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6","99509","57574961520","5729226845893680","0.005729226845893680","3071.77","17.60","0x71f6ac0178becea0578872058e769819287807f51a81c511b3a65cd665dbaae9","Grant 0747 Simona Pop's Ecosystem Development Activity","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14165921","332","1644329933","2022-02-08 14:18:53","0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8","89616","68069745595","6100138321241520","0.006100138321241520","3085.60","18.82","0xc2ff0e10b96215a631e38292f001751ff208407e8b20170ebb140122ed648bf1","Grant 1650 Hiblock区块链社区 - Hiblock Community","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14166685","164","1644340251","2022-02-08 17:10:51","0x34aa3f359a9d614239015126635ce7732c18fdf3","102142","109661603282","11201055482430044","0.011201055482430044","3045.64","34.11","0xdc70d09a58979ba78b9216b93803f38c46596ff667d7588e617101de8ce0abd0","austintgriffith","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14167371","128","1644349614","2022-02-08 19:46:54","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","70865","126684314006","8977483912035190","0.008977483912035190","3047.63","27.36","0x840974b6b1bf037640657054920612a2da2fcb4164b62297e8c4d380c855b6a4","Griff Green","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14169009","225","1644371638","2022-02-09 01:53:58","0x8073c62366973b9960f4561f6a72c5826b75e828","70865","57000000000","4039305000000000","0.004039305000000000","3111.42","12.57","0x8a4eb3ccdf0aa8aac5629e9ffe8943f649966489ec4ad291467df2eeec82781d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:16|support:true}}"
"14211942","115","1644944616","2022-02-15 17:03:36","0xc2e2b715d9e302947ec7e312fd2384b5a1296099","122938","84031100180","10330615393928840","0.010330615393928840","3122.85","32.26","0xfa23f9d7ae2e8c0fdd4768873a09546d1fe526fa8fa7e6d967df3f8ade594988","anon","queue","{name:queue|type:function|signature:queue(uint256)|encoding:0xddf0b009|inputs:{proposalId:16}}"
"14241247","178","1645337283","2022-02-20 06:08:03","0xc2e2b715d9e302947ec7e312fd2384b5a1296099","119211","70470452941","8400853165549551","0.008400853165549551","2670.97","22.44","0x8d8b769ec179346c04334ed54f085f3401d7fde3ad9eb4a76a92f5f4655b0b0e","anon","execute","{name:execute|type:function|stateMutability:payable|signature:execute(uint256)|encoding:0xfe0d94c1|inputs:{proposalId:16}}"
"14257490","216","1645554737","2022-02-22 18:32:17","0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6","403182","84676150596","34139899749596472","0.034139899749596472","2595.08","88.60","0xb15b26af3ba43d74a1ce328f056ab7713f07b03040d00c667a51f7ae41e54466","Grant 0747 Simona Pop's Ecosystem Development Activity","propose","{name:propose|type:function|signature:propose(address[]|uint256[]|string[]|bytes[]|string)|encoding:0xda95691a|inputs:{calldatas:[0x0000000000000000000000000000000000000000000000000000000000000020]|description:# Fraud Defence & Detection (FDD) - S13 Budget\nThis vote is looking to pass the season 13 budget for FDD.<br>\n\nWork stream Mandate:Defend Gitcoin (Grants|DAO|& future products) from threats to its legitimacy|credible neutrality|and sustainability.\n\nFDD is requesting $879|000 (93|500 GTC\\*) to fund Season 13 (S13) and replenish its reserves for S14. - \\*UPDATED 2/22/22 to 145|000 GTC based on GTC price<br>\n\nHigh Level Budget BreakdownSeason 13 Budget Total = $596|295 = 74.1k GTC ($8.05/GTC)PLUS Season 14 Reserves = $596|295Total Needed = $1|192|590 MNUS Current Reserves = $313|000<br>\n\n<br>\n\n\\*Prices last updated 2/22/22\n\nThe GTC total will be adjusted based on the current market value at the time this proposal is moved to Snapshot and to Tally. The vote will be to send $879|590 in GTC at the current price when moved to Tally or the 20 day moving average (whichever is lower).<br>\n\nFor more details please see this post:[https://gov.gitcoin.co/t/proposal-fdd-workstream-season-13-budget-request/9826/5](<https://gov.gitcoin.co/t/proposal-fdd-workstream-season-13-budget-request/9826/5>)\n\n|signatures:[]|targets:[0xde30da39c46104798bb5aa3fe8b9e0e1f348163f]|values:[0]}|outputs:{val_0:}}"
