address	encoding	type	constant	name	signature	input_names
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0x5c17f9f4	function	0	approve	approve(address,uint256,bytes)	spender,value,extraData,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0x70a08231	function	1	balanceOf	balanceOf(address)	param_0,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0x8da5cb5b	function	1	owner	owner()	
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0x95d89b41	function	1	symbol	symbol()	
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0xa9059cbb	function	0	transfer	transfer(address,uint256)	to,value,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0xdd62ed3e	function	1	allowance	allowance(address,address)	param_0,param_1,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0xfbfa77cf	function	1	vault	vault()	
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0x4f2ccab30e52b306d3db2a1a0de078b7086c50ed233ea398995eaf7d64ac63be	event	0	Approval	Approval(address,uint256,address,bytes)	from,value,to,extraData,
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb	0x9736aeb40a8f30a5c076a9897428fdf7ec0e909c96dce63533664c9b5c835da6	event	0	OwnershipTransfered	OwnershipTransfered(address)	owner,
address	encoding	type	constant	name	signature	input_names
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x06fdde03	function	1	name	name()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x18160ddd	function	1	totalSupply	totalSupply()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x313ce567	function	1	decimals	decimals()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x384d0b12	function	0	claimByProof	claimByProof(bytes32[],bytes32[],uint256)	data,proofs,number,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x3f4ba83a	function	0	unpause	unpause()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x4b0e7216	function	0	setBurnAddress	setBurnAddress(address)	_address,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x4bb278f3	function	0	finalize	finalize()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x4e71d92d	function	0	claim	claim()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x5aab4ac8	function	1	motd	motd()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x5c975abb	function	1	paused	paused()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x5fe59b9d	function	0	setMotd	setMotd(string)	_m,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x69ffa08a	function	0	claimTokens	claimTokens(address,address)	_token,_to,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x70a08231	function	1	balanceOf	balanceOf(address)	a,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x70d5ae05	function	1	burnAddress	burnAddress()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x7581a8e6	function	0	enableBurning	enableBurning()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x79ba5097	function	0	acceptOwnership	acceptOwnership()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x7a408454	function	0	burn	burn(bytes32,uint256)	_to,_amount,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x80906b13	function	0	controllerClaim	controllerClaim(address,uint256)	_claimer,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x8456cb59	function	0	pause	pause()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x8da5cb5b	function	1	owner	owner()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x8e339b66	function	0	controllerApprove	controllerApprove(address,address,uint256)	_owner,_spender,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x92eefe9b	function	0	setController	setController(address)	_c,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x95d89b41	function	1	symbol	symbol()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x98603cca	function	0	disableBurning	disableBurning()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x9b504387	function	0	controllerTransfer	controllerTransfer(address,address,uint256)	_from,_to,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xa07c7ce4	function	1	burnable	burnable()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xa6f9dae1	function	0	changeOwner	changeOwner(address)	_newOwner,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xb3f05b97	function	1	finalized	finalized()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xeb81e95a	function	0	controllerBurn	controllerBurn(address,bytes32,uint256)	_from,_to,_value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xf77c4791	function	1	controller	controller()	
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x6e7666d68b6b7c619b2fe5a2c3dd0564bf3e02b0508b217d7a28ce5805583eab	event	0	Motd	Motd(string)	message,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xc3599666213715dfabdf658c56a97b9adfad2cd9689690c70c79b20bc61940c9	event	0	Burn	Burn(address,bytes32,uint256)	from,to,value,
0x4ceda7906a5ed2179785cd3a40a69ee8bc99c466	0xd8138f8a3f377c5259ca548e70e4c2de94f129f5a11036a15b69513cba2b426a	event	0	Claimed	Claimed(address,uint256)	claimer,value,
address	encoding	type	constant	name	signature	input_names
0x514910771af9ca656af840dff83e8264ecf986ca	0x06fdde03	function	1	name	name()	
0x514910771af9ca656af840dff83e8264ecf986ca	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x514910771af9ca656af840dff83e8264ecf986ca	0x18160ddd	function	1	totalSupply	totalSupply()	
0x514910771af9ca656af840dff83e8264ecf986ca	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x514910771af9ca656af840dff83e8264ecf986ca	0x313ce567	function	1	decimals	decimals()	
0x514910771af9ca656af840dff83e8264ecf986ca	0x4000aea0	function	0	transferAndCall	transferAndCall(address,uint256,bytes)	_to,_value,_data,
0x514910771af9ca656af840dff83e8264ecf986ca	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0x514910771af9ca656af840dff83e8264ecf986ca	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x514910771af9ca656af840dff83e8264ecf986ca	0x95d89b41	function	1	symbol	symbol()	
0x514910771af9ca656af840dff83e8264ecf986ca	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x514910771af9ca656af840dff83e8264ecf986ca	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0x514910771af9ca656af840dff83e8264ecf986ca	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x514910771af9ca656af840dff83e8264ecf986ca	0xe19260aff97b920c7df27010903aeb9c8d2be5d310a2c67824cf3f15396e4c16	event	0	Transfer	Transfer(address,address,uint256,bytes)	from,to,value,data,
0x514910771af9ca656af840dff83e8264ecf986ca	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
address	encoding	type	constant	name	signature	input_names
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x06fdde03	function	1	name	name()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x1608f18f	function	0	disableTransfers	disableTransfers(bool)	_disable,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x18160ddd	function	1	totalSupply	totalSupply()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x313ce567	function	1	decimals	decimals()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x54fd4d50	function	1	version	version()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x5a3b7e42	function	1	standard	standard()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x5e35359e	function	0	withdrawTokens	withdrawTokens(address,address,uint256)	_token,_to,_amount,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x70a08231	function	1	balanceOf	balanceOf(address)	param_0,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x79ba5097	function	0	acceptOwnership	acceptOwnership()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x867904b4	function	0	issue	issue(address,uint256)	_to,_amount,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x8da5cb5b	function	1	owner	owner()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x95d89b41	function	1	symbol	symbol()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xa24835d1	function	0	destroy	destroy(address,uint256)	_from,_amount,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xbef97c87	function	1	transfersEnabled	transfersEnabled()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xd4ee1d90	function	1	newOwner	newOwner()	
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xdd62ed3e	function	1	allowance	allowance(address,address)	param_0,param_1,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	_newOwner,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xf4cd1f8571e8d9c97ffcb81558807ab73f9803d54de5da6a0420593c82a4a9f0	event	0	NewSmartToken	NewSmartToken(address)	_token,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x9386c90217c323f58030f9dadcbc938f807a940f4ff41cd4cead9562f5da7dc3	event	0	Issuance	Issuance(uint256)	_amount,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x9a1b418bc061a5d80270261562e6986a35d995f8051145f277be16103abd3453	event	0	Destruction	Destruction(uint256)	_amount,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x343765429aea5a34b3ff6a3785a98a5abb2597aca87bfbb58632c173d585373a	event	0	OwnerUpdate	OwnerUpdate(address,address)	_prevOwner,_newOwner,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
address	encoding	type	constant	name	signature	input_names
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x05d2035b	function	1	mintingFinished	mintingFinished()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x06fdde03	function	1	name	name()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x07546172	function	1	minter	minter()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x11367b26	function	1	destroyer	destroyer()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x18160ddd	function	1	totalSupply	totalSupply()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x27e235e3	function	1	balances	balances(address)	param_0,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x313ce567	function	1	decimals	decimals()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x40c10f19	function	0	mint	mint(address,uint256)	_to,_amount,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x42966c68	function	0	burn	burn(uint256)	_amount,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x5c658165	function	1	allowed	allowed(address,address)	param_0,param_1,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x6a7301b8	function	0	setDestroyer	setDestroyer(address)	_destroyer,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x7d64bcb4	function	0	finishMinting	finishMinting()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x8da5cb5b	function	1	owner	owner()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x95d89b41	function	1	symbol	symbol()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xfca3b5aa	function	0	setMinter	setMinter(address)	_minter,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x0f6798a560793a54c3bcfe86a93cde1e73087d944c0ea20544137d4121396885	event	0	Mint	Mint(address,uint256)	to,amount,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xb828d9b5c78095deeeeff2eca2e5d4fe046ce3feb4c99702624a3fd384ad2dbc	event	0	MintingFinished	MintingFinished()	
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0xb90306ad06b2a6ff86ddc9327db583062895ef6540e62dc50add009db5b356eb	event	0	Burn	Burn(uint256)	amount,
0x6c6ee5e31d828de241282b9606c8e98ea48526e2	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
address	encoding	type	constant	name	signature	input_names
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x027ec848	function	0	setDurationOfLock	setDurationOfLock(uint256)	_durationOfLock,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x05d2035b	function	1	mintingFinished	mintingFinished()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x06fdde03	function	1	name	name()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x12dc34a0	function	0	disableSetTransferable	disableSetTransferable()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x18160ddd	function	1	totalSupply	totalSupply()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x204009d2	function	0	transferForMultiAddresses	transferForMultiAddresses(address[],uint256[])	_addresses,_amounts,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x206288d3	function	1	deployBlockNumber	deployBlockNumber()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x234e5f16	function	1	TIMETHRESHOLD	TIMETHRESHOLD()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x269f4663	function	0	approveMintTokens	approveMintTokens(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x3065a575	function	0	setAElfDevMultisig	setAElfDevMultisig(address)	_aelfDevMultisig,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x313ce567	function	1	decimals	decimals()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x386b5fe7	function	1	aelfDevMultisig	aelfDevMultisig()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x4da1397c	function	1	durationOfLock	durationOfLock()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x4f45779f	function	0	mintTokensWithinTime	mintTokensWithinTime(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x6d1b229d	function	0	burnTokens	burnTokens(uint256)	_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x7d64bcb4	function	0	finishMinting	finishMinting()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x8d00abb6	function	0	setAElfCommunityMultisig	setAElfCommunityMultisig(address)	_aelfCommunityMultisig,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x8da5cb5b	function	1	owner	owner()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x92ff0d31	function	1	transferable	transferable()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x95d89b41	function	1	symbol	symbol()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x9b98a94b	function	1	getLockTokens	getLockTokens(address)	_owner,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x9cd23707	function	0	setTransferable	setTransferable(bool)	_transferable,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xb5bb5ee4	function	0	withdrawMintTokens	withdrawMintTokens(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xbb102aea	function	1	totalSupplyCap	totalSupplyCap()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xbcfaa79d	function	0	mintTokens	mintTokens(address)	_owner,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xdca6058c	function	1	canSetTransferable	canSetTransferable()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xf752644c	function	1	aelfCommunityMultisig	aelfCommunityMultisig()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xfb2861ff	function	1	MINTTIME	MINTTIME()	
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x0396975844671389fa17a3a7695b8bd9f31c23d3d058f0706b1b75319dfd7442	event	0	SetDurationOfLock	SetDurationOfLock(address)	_caller,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xf409fb63c43f80749c0457905d6ca20dea860144ecf394abef251fbc6dd4eb51	event	0	ApproveMintTokens	ApproveMintTokens(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xb6eefe5d57aeb45d2fb03cb184c9808f5694f3201515c33e5c40ab637af4352c	event	0	WithdrawMintTokens	WithdrawMintTokens(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x7b47457f3af09e5f794b020fd74160963a808f5985883496a096d403d380c343	event	0	MintTokens	MintTokens(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x388d6102a0230861b4e9646fb5acda1c5ec15d39df2b619d39c25d16a1268490	event	0	BurnTokens	BurnTokens(address,uint256)	_owner,_amount,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x39b5ca6d4234a87b875f701a848e24d718e9f824d12099eec3c01762383b04ee	event	0	MintFinished	MintFinished(address)	_caller,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x166d463a272e44b1c12f674f66ba19df53561af84c4a617a0011e78db3d5c221	event	0	SetTransferable	SetTransferable(address,bool)	_address,_transferable,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x36965e3accc0a257ee26b7d6a7436152a4a357247438d88e75f8eed97753e180	event	0	SetAElfDevMultisig	SetAElfDevMultisig(address,address)	_old,_new,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xcc2942da97f9d361a51b99006dd29d8609ae1bf3ddd4edac335691ca84a28ee1	event	0	SetAElfCommunityMultisig	SetAElfCommunityMultisig(address,address)	_old,_new,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xa587cd36fc5173263bcfc28c8fa5b785fb89e0c74ac952d6a3554aa83b501214	event	0	DisableSetTransferable	DisableSetTransferable(address,bool)	_address,_canSetTransferable,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0xbf2179859fc6d5bee9bf9158632dc51678a4100e	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
address	encoding	type	constant	name	signature	input_names
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x13af4035	function	0	setOwner	setOwner(address)	_owner,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x18160ddd	function	1	totalSupply	totalSupply()	
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x3416f9d4	function	0	subtractSafely	subtractSafely(uint256,uint256)	a,b,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x40c10f19	function	0	mint	mint(address,uint256)	_owner,_amount,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x4e30a66c	function	0	safeToAdd	safeToAdd(uint256,uint256)	a,b,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x8da5cb5b	function	1	owner	owner()	
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0xc74c251f	function	0	addSafely	addSafely(uint256,uint256)	a,b,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0xcf309012	function	1	locked	locked()	
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0xe74b9d11	function	0	safeToSubtract	safeToSubtract(uint256,uint256)	a,b,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x0f6798a560793a54c3bcfe86a93cde1e73087d944c0ea20544137d4121396885	event	0	Mint	Mint(address,uint256)	_recipient,_amount,
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
address	encoding	type	constant	name	signature	input_names
0x35a9b440da4410dd63df8c54672b728970560328	0x06fdde03	function	1	name	name()	
0x35a9b440da4410dd63df8c54672b728970560328	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_amount,
0x35a9b440da4410dd63df8c54672b728970560328	0x18160ddd	function	1	totalSupply	totalSupply()	
0x35a9b440da4410dd63df8c54672b728970560328	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_amount,
0x35a9b440da4410dd63df8c54672b728970560328	0x313ce567	function	1	decimals	decimals()	
0x35a9b440da4410dd63df8c54672b728970560328	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x35a9b440da4410dd63df8c54672b728970560328	0x95d89b41	function	1	symbol	symbol()	
0x35a9b440da4410dd63df8c54672b728970560328	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_amount,
0x35a9b440da4410dd63df8c54672b728970560328	0xb6d2a9b9	function	0	SetupToken	SetupToken(string,string,uint256)	tokenName,tokenSymbol,tokenSupply,
